;airline_code;flight_number;departure_airport;arrival_airport;departure_date_utc_sc;cabin_name;type_pax;nb_paxs_total;operational_capacity;physical_capacity
31105;KL;1869;AMS;STR;17/09/2019;Business;local;4.0;8;8
31106;KL;1873;AMS;STR;17/09/2019;Business;local;8.0;12;12
31107;KL;1875;AMS;STR;17/09/2019;Business;local;5.0;8;8
31108;KL;1879;AMS;STR;17/09/2019;Business;local;3.0;8;8
31109;KL;1363;AMS;WAW;17/09/2019;Business;local;8.0;12;12
31110;KL;1365;AMS;WAW;17/09/2019;Business;local;3.0;8;8
31111;KL;1369;AMS;WAW;17/09/2019;Business;local;1.0;8;8
31112;KL;677;AMS;YYC;17/09/2019;Business;local;22.0;28;30
31113;KL;1185;AMS;BGO;18/09/2019;Business;local;7.0;12;12
31114;KL;1187;AMS;BGO;18/09/2019;Business;local;3.0;6;6
31115;KL;1189;AMS;BGO;18/09/2019;Business;local;7.0;12;12
31116;KL;1193;AMS;BGO;18/09/2019;Business;local;6.0;12;12
31117;KL;947;AMS;BHD;18/09/2019;Business;local;4.0;8;8
31118;KL;617;AMS;BOS;18/09/2019;Business;local;16.0;30;30
31119;KL;1917;AMS;GDN;18/09/2019;Business;local;3.0;4;4
31120;KL;1921;AMS;GDN;18/09/2019;Business;local;1.0;4;4
31121;KL;1923;AMS;GDN;18/09/2019;Business;local;7.0;12;12
31122;KL;1165;AMS;HEL;18/09/2019;Business;local;1.0;8;8
31123;KL;1167;AMS;HEL;18/09/2019;Business;local;1.0;8;8
31124;KL;1169;AMS;HEL;18/09/2019;Business;local;5.0;8;8
31125;KL;1171;AMS;HEL;18/09/2019;Business;local;2.0;8;8
31126;KL;743;AMS;LIM;18/09/2019;Business;local;22.0;34;34
31127;KL;1867;AMS;STR;18/09/2019;Business;local;5.0;16;16
31128;KL;1869;AMS;STR;18/09/2019;Business;local;5.0;8;8
31129;KL;1873;AMS;STR;18/09/2019;Business;local;9.0;12;12
31130;KL;1875;AMS;STR;18/09/2019;Business;local;6.0;12;12
31131;KL;1879;AMS;STR;18/09/2019;Business;local;2.0;8;8
31132;KL;1363;AMS;WAW;18/09/2019;Business;local;8.0;12;12
31133;KL;1365;AMS;WAW;18/09/2019;Business;local;3.0;8;8
31134;KL;1369;AMS;WAW;18/09/2019;Business;local;4.0;8;8
31135;KL;677;AMS;YYC;18/09/2019;Business;local;13.0;28;30
31136;KL;1185;AMS;BGO;19/09/2019;Business;local;5.0;12;12
31137;KL;1187;AMS;BGO;19/09/2019;Business;local;2.0;6;6
31138;KL;1189;AMS;BGO;19/09/2019;Business;local;5.0;12;12
31139;KL;1193;AMS;BGO;19/09/2019;Business;local;5.0;8;8
31140;KL;1917;AMS;GDN;19/09/2019;Business;local;1.0;4;4
31141;KL;1921;AMS;GDN;19/09/2019;Business;local;2.0;8;8
31142;KL;1169;AMS;HEL;19/09/2019;Business;local;2.0;8;8
31143;KL;1171;AMS;HEL;19/09/2019;Business;local;6.0;8;8
31144;KL;743;AMS;LIM;19/09/2019;Business;local;28.0;34;34
31145;KL;1867;AMS;STR;19/09/2019;Business;local;5.0;12;12
31146;KL;1869;AMS;STR;19/09/2019;Business;local;2.0;8;8
31147;KL;1873;AMS;STR;19/09/2019;Business;local;2.0;8;8
31148;KL;1875;AMS;STR;19/09/2019;Business;local;3.0;8;8
31149;KL;1879;AMS;STR;19/09/2019;Business;local;6.0;8;8
31150;KL;1363;AMS;WAW;19/09/2019;Business;local;6.0;8;8
31151;KL;1365;AMS;WAW;19/09/2019;Business;local;3.0;8;8
31152;KL;1369;AMS;WAW;19/09/2019;Business;local;4.0;8;8
31153;KL;677;AMS;YYC;19/09/2019;Business;local;26.0;28;30
31154;KL;1185;AMS;BGO;07/09/2019;Economy;local;129.0;130;130
31155;KL;1187;AMS;BGO;07/09/2019;Economy;local;80.0;80;80
31156;KL;1189;AMS;BGO;07/09/2019;Economy;local;163.0;168;168
31157;KL;1193;AMS;BGO;07/09/2019;Economy;local;175.0;174;174
31158;KL;947;AMS;BHD;07/09/2019;Economy;local;84.0;80;80
31159;KL;1917;AMS;GDN;07/09/2019;Economy;local;77.0;92;92
31160;KL;1917;AMS;BHX;07/09/2019;Economy;local;5.0;92;92
31161;KL;1921;AMS;GDN;07/09/2019;Economy;local;93.0;88;88
31162;KL;1923;AMS;GDN;07/09/2019;Economy;local;61.0;80;80
31163;KL;1167;AMS;HEL;07/09/2019;Economy;local;172.0;174;174
31164;KL;1169;AMS;HEL;07/09/2019;Economy;local;129.0;130;130
31165;KL;1171;AMS;HEL;07/09/2019;Economy;local;159.0;168;168
31166;KL;743;AMS;LIM;07/09/2019;Economy;local;359.0;374;374
31167;KL;1867;AMS;STR;07/09/2019;Economy;local;67.0;68;68
31168;KL;1869;AMS;STR;07/09/2019;Economy;local;78.0;76;76
31169;KL;1873;AMS;STR;07/09/2019;Economy;local;81.0;80;80
31170;KL;1875;AMS;STR;07/09/2019;Economy;local;79.0;80;80
31171;KL;1879;AMS;STR;07/09/2019;Economy;local;89.0;92;92
31172;KL;1363;AMS;WAW;07/09/2019;Economy;local;186.0;180;180
31173;KL;1365;AMS;WAW;07/09/2019;Economy;local;98.0;96;96
31174;KL;1369;AMS;WAW;07/09/2019;Economy;local;156.0;174;174
31175;KL;677;AMS;YYC;07/09/2019;Economy;local;264.0;262;262
31176;KL;1185;AMS;BGO;08/09/2019;Economy;local;127.0;130;130
31177;KL;1187;AMS;BGO;08/09/2019;Economy;local;87.0;84;84
31178;KL;1189;AMS;BGO;08/09/2019;Economy;local;165.0;162;162
31179;KL;1193;AMS;BGO;08/09/2019;Economy;local;173.0;174;174
31180;KL;947;AMS;BHD;08/09/2019;Economy;local;85.0;80;80
31181;KL;617;AMS;BOS;08/09/2019;Economy;local;259.0;262;262
31182;KL;1917;AMS;GDN;08/09/2019;Economy;local;94.0;92;92
31183;KL;1921;AMS;GDN;08/09/2019;Economy;local;83.0;92;92
31184;KL;1923;AMS;GDN;08/09/2019;Economy;local;85.0;80;80
31185;KL;1165;AMS;HEL;08/09/2019;Economy;local;92.0;96;96
31186;KL;1167;AMS;HEL;08/09/2019;Economy;local;179.0;174;174
31187;KL;1169;AMS;HEL;08/09/2019;Economy;local;178.0;174;174
31188;KL;1171;AMS;HEL;08/09/2019;Economy;local;170.0;174;174
31189;KL;743;AMS;LIM;08/09/2019;Economy;local;369.0;374;374
31190;KL;1867;AMS;STR;08/09/2019;Economy;local;71.0;76;76
31191;KL;1869;AMS;STR;08/09/2019;Economy;local;71.0;76;76
31192;KL;1873;AMS;STR;08/09/2019;Economy;local;88.0;88;88
31193;KL;1875;AMS;STR;08/09/2019;Economy;local;92.0;88;88
31194;KL;1879;AMS;STR;08/09/2019;Economy;local;98.0;96;96
31195;KL;1363;AMS;WAW;08/09/2019;Economy;local;159.0;168;168
31196;KL;1365;AMS;WAW;08/09/2019;Economy;local;162.0;174;174
31197;KL;1369;AMS;WAW;08/09/2019;Economy;local;173.0;174;174
31198;KL;677;AMS;YYC;08/09/2019;Economy;local;268.0;262;262
31199;KL;1185;AMS;BGO;09/09/2019;Economy;local;79.0;88;88
31200;KL;1187;AMS;BGO;09/09/2019;Economy;local;114.0;112;112
31201;KL;1189;AMS;BGO;09/09/2019;Economy;local;175.0;174;174
31202;KL;1193;AMS;BGO;09/09/2019;Economy;local;171.0;168;168
31203;KL;947;AMS;BHD;09/09/2019;Economy;local;81.0;80;80
31204;KL;617;AMS;BOS;09/09/2019;Economy;local;255.0;262;262
31205;KL;1917;AMS;GDN;09/09/2019;Economy;local;89.0;84;84
31206;KL;1921;AMS;GDN;09/09/2019;Economy;local;83.0;92;92
31207;KL;1923;AMS;GDN;09/09/2019;Economy;local;76.0;80;80
31208;KL;1165;AMS;HEL;09/09/2019;Economy;local;89.0;92;92
31209;KL;1167;AMS;HEL;09/09/2019;Economy;local;170.0;168;168
31210;KL;1169;AMS;HEL;09/09/2019;Economy;local;173.0;174;174
31211;KL;1171;AMS;HEL;09/09/2019;Economy;local;166.0;174;174
31212;KL;743;AMS;LIM;09/09/2019;Economy;local;368.0;374;374
31213;KL;1867;AMS;STR;09/09/2019;Economy;local;75.0;80;80
31214;KL;1869;AMS;STR;09/09/2019;Economy;local;78.0;80;80
31215;KL;1873;AMS;STR;09/09/2019;Economy;local;84.0;80;80
31216;KL;1875;AMS;STR;09/09/2019;Economy;local;84.0;88;88
31217;KL;1879;AMS;STR;09/09/2019;Economy;local;96.0;96;96
31218;KL;1363;AMS;WAW;09/09/2019;Economy;local;142.0;156;156
31219;KL;1365;AMS;WAW;09/09/2019;Economy;local;164.0;174;174
31220;KL;1369;AMS;WAW;09/09/2019;Economy;local;116.0;130;130
31221;KL;677;AMS;YYC;09/09/2019;Economy;local;275.0;262;262
31222;KL;1185;AMS;BGO;10/09/2019;Economy;local;82.0;92;92
31223;KL;1187;AMS;BGO;10/09/2019;Economy;local;112.0;108;108
31224;KL;1189;AMS;BGO;10/09/2019;Economy;local;155.0;168;168
31225;KL;1193;AMS;BGO;10/09/2019;Economy;local;171.0;174;174
31226;KL;947;AMS;BHD;10/09/2019;Economy;local;83.0;80;80
31227;KL;1917;AMS;GDN;10/09/2019;Economy;local;96.0;96;96
31228;KL;1921;AMS;GDN;10/09/2019;Economy;local;94.0;96;96
31229;KL;1923;AMS;GDN;10/09/2019;Economy;local;78.0;80;80
31230;KL;1165;AMS;HEL;10/09/2019;Economy;local;69.0;92;92
31231;KL;1167;AMS;HEL;10/09/2019;Economy;local;168.0;174;174
31232;KL;1169;AMS;HEL;10/09/2019;Economy;local;165.0;174;174
31233;KL;1171;AMS;HEL;10/09/2019;Economy;local;156.0;180;180
31234;KL;743;AMS;LIM;10/09/2019;Economy;local;353.0;374;374
31235;KL;1867;AMS;STR;10/09/2019;Economy;local;79.0;80;80
31236;KL;1869;AMS;STR;10/09/2019;Economy;local;84.0;80;80
31237;KL;1873;AMS;STR;10/09/2019;Economy;local;79.0;80;80
31238;KL;1875;AMS;STR;10/09/2019;Economy;local;98.0;96;96
31239;KL;1879;AMS;STR;10/09/2019;Economy;local;91.0;96;96
31240;KL;1363;AMS;WAW;10/09/2019;Economy;local;133.0;168;168
31241;KL;1365;AMS;WAW;10/09/2019;Economy;local;164.0;168;168
31242;KL;1369;AMS;WAW;10/09/2019;Economy;local;115.0;130;130
31243;KL;677;AMS;YYC;10/09/2019;Economy;local;257.0;262;262
31244;KL;1185;AMS;BGO;11/09/2019;Economy;local;68.0;84;84
31245;KL;1187;AMS;BGO;11/09/2019;Economy;local;101.0;104;104
31246;KL;1189;AMS;BGO;11/09/2019;Economy;local;161.0;174;174
31247;KL;1193;AMS;BGO;11/09/2019;Economy;local;148.0;174;174
31248;KL;947;AMS;BHD;11/09/2019;Economy;local;86.0;80;80
31249;KL;617;AMS;BOS;11/09/2019;Economy;local;196.0;262;262
31250;KL;1917;AMS;GDN;11/09/2019;Economy;local;83.0;92;92
31251;KL;1921;AMS;GDN;11/09/2019;Economy;local;73.0;96;96
31252;KL;1923;AMS;GDN;11/09/2019;Economy;local;86.0;80;80
31253;KL;1165;AMS;HEL;11/09/2019;Economy;local;41.0;88;88
31254;KL;1167;AMS;HEL;11/09/2019;Economy;local;172.0;174;174
31255;KL;1169;AMS;HEL;11/09/2019;Economy;local;185.0;180;180
31256;KL;1171;AMS;HEL;11/09/2019;Economy;local;183.0;180;180
31257;KL;743;AMS;LIM;11/09/2019;Economy;local;356.0;374;374
31258;KL;1867;AMS;STR;11/09/2019;Economy;local;77.0;80;80
31259;KL;1869;AMS;STR;11/09/2019;Economy;local;81.0;80;80
31260;KL;1873;AMS;STR;11/09/2019;Economy;local;86.0;80;80
31261;KL;1875;AMS;STR;11/09/2019;Economy;local;82.0;92;92
31262;KL;1879;AMS;STR;11/09/2019;Economy;local;89.0;92;92
31263;KL;1363;AMS;WAW;11/09/2019;Economy;local;157.0;168;168
31264;KL;1365;AMS;WAW;11/09/2019;Economy;local;138.0;168;168
31265;KL;1369;AMS;WAW;11/09/2019;Economy;local;160.0;174;174
31266;KL;677;AMS;YYC;11/09/2019;Economy;local;265.0;262;262
31267;KL;1185;AMS;BGO;12/09/2019;Economy;local;84.0;92;92
31268;KL;1187;AMS;BGO;12/09/2019;Economy;local;102.0;108;108
31269;KL;1189;AMS;BGO;12/09/2019;Economy;local;160.0;174;174
31270;KL;1193;AMS;BGO;12/09/2019;Economy;local;157.0;168;168
31271;KL;947;AMS;BHD;12/09/2019;Economy;local;74.0;80;80
31272;KL;1917;AMS;GDN;12/09/2019;Economy;local;98.0;92;92
31273;KL;1921;AMS;GDN;12/09/2019;Economy;local;78.0;92;92
31274;KL;1923;AMS;GDN;12/09/2019;Economy;local;80.0;80;80
31275;KL;1165;AMS;HEL;12/09/2019;Economy;local;88.0;92;92
31276;KL;1167;AMS;HEL;12/09/2019;Economy;local;141.0;174;174
31277;KL;1169;AMS;HEL;12/09/2019;Economy;local;148.0;162;162
31278;KL;1171;AMS;HEL;12/09/2019;Economy;local;175.0;180;180
31279;KL;743;AMS;LIM;12/09/2019;Economy;local;357.0;374;374
31280;KL;1867;AMS;STR;12/09/2019;Economy;local;69.0;76;76
31281;KL;1869;AMS;STR;12/09/2019;Economy;local;77.0;80;80
31282;KL;1873;AMS;STR;12/09/2019;Economy;local;82.0;76;76
31283;KL;1875;AMS;STR;12/09/2019;Economy;local;90.0;92;92
31284;KL;1879;AMS;STR;12/09/2019;Economy;local;97.0;96;96
31285;KL;1363;AMS;WAW;12/09/2019;Economy;local;142.0;174;174
31286;KL;1365;AMS;WAW;12/09/2019;Economy;local;169.0;174;174
31287;KL;1369;AMS;WAW;12/09/2019;Economy;local;177.0;174;174
31288;KL;677;AMS;YYC;12/09/2019;Economy;local;266.0;262;262
31289;KL;1185;AMS;BGO;13/09/2019;Economy;local;84.0;92;92
31290;KL;1187;AMS;BGO;13/09/2019;Economy;local;98.0;112;112
31291;KL;1189;AMS;BGO;13/09/2019;Economy;local;167.0;168;168
31292;KL;1193;AMS;BGO;13/09/2019;Economy;local;162.0;174;174
31293;KL;947;AMS;BHD;13/09/2019;Economy;local;83.0;80;80
31294;KL;617;AMS;BOS;13/09/2019;Economy;local;223.0;262;262
31295;KL;1917;AMS;GDN;13/09/2019;Economy;local;81.0;92;92
31296;KL;1921;AMS;GDN;13/09/2019;Economy;local;74.0;96;96
31297;KL;1923;AMS;GDN;13/09/2019;Economy;local;85.0;80;80
31298;KL;1165;AMS;HEL;13/09/2019;Economy;local;52.0;88;88
31299;KL;1167;AMS;HEL;13/09/2019;Economy;local;162.0;168;168
31300;KL;1169;AMS;HEL;13/09/2019;Economy;local;159.0;174;174
31301;KL;1171;AMS;HEL;13/09/2019;Economy;local;175.0;174;174
31302;KL;743;AMS;LIM;13/09/2019;Economy;local;359.0;374;374
31303;KL;1867;AMS;STR;13/09/2019;Economy;local;69.0;76;76
31304;KL;1869;AMS;STR;13/09/2019;Economy;local;77.0;80;80
31305;KL;1873;AMS;STR;13/09/2019;Economy;local;80.0;80;80
31306;KL;1875;AMS;STR;13/09/2019;Economy;local;88.0;88;88
31307;KL;1879;AMS;STR;13/09/2019;Economy;local;92.0;92;92
31308;KL;1363;AMS;WAW;13/09/2019;Economy;local;167.0;168;168
31309;KL;1365;AMS;WAW;13/09/2019;Economy;local;158.0;168;168
31310;KL;1369;AMS;WAW;13/09/2019;Economy;local;133.0;130;130
31311;KL;677;AMS;YYC;13/09/2019;Economy;local;268.0;262;262
31312;KL;1185;AMS;BGO;14/09/2019;Economy;local;149.0;168;168
31313;KL;1187;AMS;BGO;14/09/2019;Economy;local;86.0;80;80
31314;KL;1189;AMS;BGO;14/09/2019;Economy;local;178.0;174;174
31315;KL;1193;AMS;BGO;14/09/2019;Economy;local;173.0;174;174
31316;KL;947;AMS;BHD;14/09/2019;Economy;local;85.0;80;80
31317;KL;1917;AMS;GDN;14/09/2019;Economy;local;85.0;92;92
31318;KL;1921;AMS;GDN;14/09/2019;Economy;local;68.0;92;92
31319;KL;1923;AMS;GDN;14/09/2019;Economy;local;65.0;80;80
31320;KL;1167;AMS;HEL;14/09/2019;Economy;local;133.0;130;130
31321;KL;1169;AMS;HEL;14/09/2019;Economy;local;134.0;130;130
31322;KL;1171;AMS;HEL;14/09/2019;Economy;local;176.0;174;174
31323;KL;743;AMS;LIM;14/09/2019;Economy;local;395.0;374;374
31324;KL;1867;AMS;STR;14/09/2019;Economy;local;74.0;76;76
31325;KL;1869;AMS;STR;14/09/2019;Economy;local;78.0;80;80
31326;KL;1873;AMS;STR;14/09/2019;Economy;local;81.0;80;80
31327;KL;1875;AMS;STR;14/09/2019;Economy;local;74.0;80;80
31328;KL;1879;AMS;STR;14/09/2019;Economy;local;89.0;96;96
31329;KL;1363;AMS;WAW;14/09/2019;Economy;local;178.0;180;180
31330;KL;1365;AMS;WAW;14/09/2019;Economy;local;98.0;96;96
31331;KL;1369;AMS;WAW;14/09/2019;Economy;local;183.0;174;174
31332;KL;677;AMS;YYC;14/09/2019;Economy;local;258.0;262;262
31333;KL;1185;AMS;BGO;15/09/2019;Economy;local;98.0;96;96
31334;KL;1187;AMS;BGO;15/09/2019;Economy;local;94.0;88;88
31335;KL;1189;AMS;BGO;15/09/2019;Economy;local;172.0;174;174
31336;KL;1193;AMS;BGO;15/09/2019;Economy;local;170.0;174;174
31337;KL;947;AMS;BHD;15/09/2019;Economy;local;83.0;80;80
31338;KL;617;AMS;BOS;15/09/2019;Economy;local;262.0;262;262
31339;KL;1917;AMS;GDN;15/09/2019;Economy;local;87.0;92;92
31340;KL;1921;AMS;GDN;15/09/2019;Economy;local;69.0;92;92
31341;KL;1923;AMS;GDN;15/09/2019;Economy;local;78.0;80;80
31342;KL;1165;AMS;HEL;15/09/2019;Economy;local;71.0;96;96
31343;KL;1167;AMS;HEL;15/09/2019;Economy;local;175.0;174;174
31344;KL;1169;AMS;HEL;15/09/2019;Economy;local;164.0;168;168
31345;KL;1171;AMS;HEL;15/09/2019;Economy;local;167.0;174;174
31346;KL;743;AMS;LIM;15/09/2019;Economy;local;374.0;374;374
31347;KL;1867;AMS;STR;15/09/2019;Economy;local;76.0;80;80
31348;KL;1869;AMS;STR;15/09/2019;Economy;local;75.0;76;76
31349;KL;1873;AMS;STR;15/09/2019;Economy;local;90.0;88;88
31350;KL;1875;AMS;STR;15/09/2019;Economy;local;95.0;92;92
31351;KL;1879;AMS;STR;15/09/2019;Economy;local;95.0;92;92
31352;KL;1363;AMS;WAW;15/09/2019;Economy;local;178.0;174;174
31353;KL;1365;AMS;WAW;15/09/2019;Economy;local;170.0;174;174
31354;KL;1369;AMS;WAW;15/09/2019;Economy;local;132.0;130;130
31355;KL;677;AMS;YYC;15/09/2019;Economy;local;260.0;262;262
31356;KL;1185;AMS;BGO;16/09/2019;Economy;local;81.0;96;96
31357;KL;1187;AMS;BGO;16/09/2019;Economy;local;104.0;104;104
31358;KL;1189;AMS;BGO;16/09/2019;Economy;local;169.0;167;168
31359;KL;1193;AMS;BGO;16/09/2019;Economy;local;178.0;174;174
31360;KL;947;AMS;BHD;16/09/2019;Economy;local;84.0;80;80
31361;KL;617;AMS;BOS;16/09/2019;Economy;local;268.0;262;262
31362;KL;1917;AMS;GDN;16/09/2019;Economy;local;93.0;92;92
31363;KL;1921;AMS;GDN;16/09/2019;Economy;local;95.0;92;92
31364;KL;1923;AMS;GDN;16/09/2019;Economy;local;85.0;80;80
31365;KL;1165;AMS;HEL;16/09/2019;Economy;local;88.0;92;92
31366;KL;1167;AMS;HEL;16/09/2019;Economy;local;170.0;168;168
31367;KL;1169;AMS;HEL;16/09/2019;Economy;local;178.0;180;180
31368;KL;1171;AMS;HEL;16/09/2019;Economy;local;133.0;130;130
31369;KL;743;AMS;LIM;16/09/2019;Economy;local;367.0;374;374
31370;KL;1867;AMS;STR;16/09/2019;Economy;local;82.0;92;92
31371;KL;1869;AMS;STR;16/09/2019;Economy;local;78.0;80;80
31372;KL;1873;AMS;STR;16/09/2019;Economy;local;82.0;80;80
31373;KL;1875;AMS;STR;16/09/2019;Economy;local;90.0;92;92
31374;KL;1879;AMS;STR;16/09/2019;Economy;local;97.0;96;96
31375;KL;1363;AMS;WAW;16/09/2019;Economy;local;170.0;168;168
31376;KL;1365;AMS;WAW;16/09/2019;Economy;local;172.0;174;174
31377;KL;1369;AMS;WAW;16/09/2019;Economy;local;172.0;174;174
31378;KL;677;AMS;YYC;16/09/2019;Economy;local;266.0;262;262
31379;KL;1185;AMS;BGO;17/09/2019;Economy;local;93.0;92;92
31380;KL;1187;AMS;BGO;17/09/2019;Economy;local;110.0;112;112
31381;KL;1189;AMS;BGO;17/09/2019;Economy;local;176.0;174;174
31382;KL;1193;AMS;BGO;17/09/2019;Economy;local;170.0;174;174
31383;KL;947;AMS;BHD;17/09/2019;Economy;local;88.0;80;80
31384;KL;1917;AMS;GDN;17/09/2019;Economy;local;94.0;92;92
31385;KL;1921;AMS;GDN;17/09/2019;Economy;local;95.0;96;96
31386;KL;1923;AMS;GDN;17/09/2019;Economy;local;83.0;80;80
31387;KL;1165;AMS;HEL;17/09/2019;Economy;local;68.0;88;88
31388;KL;1167;AMS;HEL;17/09/2019;Economy;local;172.0;174;174
31389;KL;1169;AMS;HEL;17/09/2019;Economy;local;185.0;180;180
31390;KL;1171;AMS;HEL;17/09/2019;Economy;local;165.0;174;174
31391;KL;743;AMS;LIM;17/09/2019;Economy;local;331.0;374;374
31392;KL;1867;AMS;STR;17/09/2019;Economy;local;76.0;80;80
31393;KL;1869;AMS;STR;17/09/2019;Economy;local;80.0;80;80
31394;KL;1873;AMS;STR;17/09/2019;Economy;local;74.0;76;76
31395;KL;1875;AMS;STR;17/09/2019;Economy;local;95.0;92;92
31396;KL;1879;AMS;STR;17/09/2019;Economy;local;93.0;92;92
31397;KL;1363;AMS;WAW;17/09/2019;Economy;local;168.0;168;168
31398;KL;1365;AMS;WAW;17/09/2019;Economy;local;161.0;174;174
31399;KL;1369;AMS;WAW;17/09/2019;Economy;local;125.0;130;130
31400;KL;677;AMS;YYC;17/09/2019;Economy;local;257.0;262;262
31401;KL;1185;AMS;BGO;18/09/2019;Economy;local;79.0;88;88
31402;KL;1187;AMS;BGO;18/09/2019;Economy;local;107.0;112;112
31403;KL;1189;AMS;BGO;18/09/2019;Economy;local;140.0;174;174
31404;KL;1193;AMS;BGO;18/09/2019;Economy;local;159.0;168;168
31405;KL;947;AMS;BHD;18/09/2019;Economy;local;82.0;80;80
31406;KL;617;AMS;BOS;18/09/2019;Economy;local;142.0;262;262
31407;KL;1917;AMS;GDN;18/09/2019;Economy;local;91.0;96;96
31408;KL;1921;AMS;GDN;18/09/2019;Economy;local;89.0;92;96
31409;KL;1923;AMS;GDN;18/09/2019;Economy;local;80.0;76;76
31410;KL;1165;AMS;HEL;18/09/2019;Economy;local;72.0;92;92
31411;KL;1167;AMS;HEL;18/09/2019;Economy;local;176.0;174;174
31412;KL;1169;AMS;HEL;18/09/2019;Economy;local;175.0;180;180
31413;KL;1171;AMS;HEL;18/09/2019;Economy;local;160.0;174;174
31414;KL;743;AMS;LIM;18/09/2019;Economy;local;365.0;374;374
31415;KL;1867;AMS;STR;18/09/2019;Economy;local;60.0;72;72
31416;KL;1869;AMS;STR;18/09/2019;Economy;local;78.0;80;80
31417;KL;1873;AMS;STR;18/09/2019;Economy;local;76.0;76;76
31418;KL;1875;AMS;STR;18/09/2019;Economy;local;88.0;84;88
31419;KL;1879;AMS;STR;18/09/2019;Economy;local;95.0;92;92
31420;KL;1363;AMS;WAW;18/09/2019;Economy;local;166.0;168;168
31421;KL;1365;AMS;WAW;18/09/2019;Economy;local;175.0;174;174
31422;KL;1369;AMS;WAW;18/09/2019;Economy;local;177.0;174;174
31423;KL;677;AMS;YYC;18/09/2019;Economy;local;271.0;262;262
31424;KL;1185;AMS;BGO;19/09/2019;Economy;local;65.0;88;88
31425;KL;1187;AMS;BGO;19/09/2019;Economy;local;113.0;112;112
31426;KL;1189;AMS;BGO;19/09/2019;Economy;local;148.0;168;168
31427;KL;1193;AMS;BGO;19/09/2019;Economy;local;169.0;174;174
31428;KL;947;AMS;BHD;19/09/2019;Economy;local;83.0;80;80
31429;KL;1917;AMS;GDN;19/09/2019;Economy;local;91.0;96;96
31430;KL;1921;AMS;GDN;19/09/2019;Economy;local;99.0;92;92
31431;KL;1923;AMS;GDN;19/09/2019;Economy;local;88.0;80;80
31432;KL;1165;AMS;HEL;19/09/2019;Economy;local;64.0;92;92
31433;KL;1167;AMS;HEL;19/09/2019;Economy;local;139.0;130;130
31434;KL;1169;AMS;HEL;19/09/2019;Economy;local;183.0;180;180
31435;KL;1171;AMS;HEL;19/09/2019;Economy;local;178.0;180;180
31436;KL;743;AMS;LIM;19/09/2019;Economy;local;362.0;374;374
31437;KL;1867;AMS;STR;19/09/2019;Economy;local;48.0;76;76
31438;KL;1869;AMS;STR;19/09/2019;Economy;local;86.0;80;80
31439;KL;1873;AMS;STR;19/09/2019;Economy;local;91.0;80;80
31440;KL;1875;AMS;STR;19/09/2019;Economy;local;98.0;92;92
31441;KL;1879;AMS;STR;19/09/2019;Economy;local;94.0;92;92
31442;KL;1363;AMS;WAW;19/09/2019;Economy;local;170.0;174;174
31443;KL;1365;AMS;WAW;19/09/2019;Economy;local;178.0;174;174
31444;KL;1369;AMS;WAW;19/09/2019;Economy;local;129.0;130;130
31445;KL;677;AMS;YYC;19/09/2019;Economy;local;260.0;262;262
31446;AF;4245;BIA;ORY;07/09/2019;Economy;local;97.0;142;142
31447;AF;7593;BIA;ORY;07/09/2019;Economy;cnt;12.0;178;178
31448;AF;7593;BIA;ORY;07/09/2019;Economy;local;150.0;178;178
31449;AF;7595;BIA;ORY;07/09/2019;Economy;cnt;9.0;212;212
31450;AF;7595;BIA;ORY;07/09/2019;Economy;local;145.0;212;212
31451;AF;7597;BIA;ORY;07/09/2019;Economy;local;109.0;178;178
31452;AF;7377;BIA;DCM;08/09/2019;Economy;local;24.0;49;49
31453;AF;4111;BIA;ORY;08/09/2019;Economy;cnt;2.0;100;100
31454;AF;4111;BIA;ORY;08/09/2019;Economy;local;88.0;100;100
31455;AF;7593;BIA;ORY;08/09/2019;Economy;cnt;16.0;212;212
31456;AF;7593;BIA;ORY;08/09/2019;Economy;local;176.0;212;212
31457;AF;7595;BIA;ORY;08/09/2019;Economy;cnt;32.0;178;178
31458;AF;7595;BIA;ORY;08/09/2019;Economy;local;106.0;178;178
31459;AF;7593;BIA;ORY;09/09/2019;Economy;cnt;20.0;100;100
31460;AF;7593;BIA;ORY;09/09/2019;Economy;local;79.0;100;100
31461;AF;7593;BIA;ORY;10/09/2019;Economy;cnt;8.0;100;100
31462;AF;7593;BIA;ORY;10/09/2019;Economy;local;93.0;100;100
31463;AF;7593;BIA;ORY;11/09/2019;Economy;cnt;4.0;100;100
31464;AF;7593;BIA;ORY;11/09/2019;Economy;local;90.0;100;100
31465;AF;7593;BIA;ORY;12/09/2019;Economy;cnt;5.0;100;100
31466;AF;7593;BIA;ORY;12/09/2019;Economy;local;96.0;100;100
31467;AF;7593;BIA;ORY;13/09/2019;Economy;cnt;2.0;100;100
31468;AF;7593;BIA;ORY;13/09/2019;Economy;local;97.0;100;100
31469;AF;7593;BIA;ORY;14/09/2019;Economy;cnt;9.0;208;212
31470;AF;7593;BIA;ORY;14/09/2019;Economy;local;193.0;208;212
31471;AF;7595;BIA;ORY;14/09/2019;Economy;cnt;12.0;212;212
31472;AF;7595;BIA;ORY;14/09/2019;Economy;local;149.0;212;212
31473;AF;7597;BIA;ORY;14/09/2019;Economy;local;151.0;178;178
31474;AF;7377;BIA;DCM;15/09/2019;Economy;local;48.0;49;49
